invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,ssn,is_restricted
I301961,GEP218818,Female,37,Technology,1,1050.0,Credit Card,10/7/2021,Viaport Outlet,000-88-7396,False
I371949,YFU205556,Male,50,Toys,2,71.68,Credit Card,1/1/2021,Metrocity,000-60-9577,False
I339002,XRM294179,Male,68,Shoes,5,3000.85,Cash,9/2/2023,Metrocity,000-13-4852,True
I208868,BNG412622,Female,52,Food & Beverage,5,26.15,Cash,21/07/2021,Metropol AVM,000-58-3278,True
I163273,MDJ181842,Male,19,Technology,2,2100.0,Cash,27/07/2021,Kanyon,000-50-0378,False
I907172,LPW204204,Female,57,Clothing,2,600.16,Credit Card,18/02/2021,Istinye Park,000-73-7762,False
I118591,APF514833,Male,28,Clothing,1,300.08,Credit Card,3/8/2021,Metrocity,000-39-1790,False
I305208,ZKP897299,Female,28,Cosmetics,2,81.32,Credit Card,2/4/2021,Mall of Istanbul,000-80-8787,False
I901243,JDF010574,Female,23,Clothing,5,1500.4,Credit Card,28/10/2021,Istinye Park,000-53-3865,True
I230905,LVV208967,Female,28,Shoes,4,2400.68,Cash,5/2/2021,Cevahir AVM,000-69-7527,True
I177243,ZLG129458,Female,20,Shoes,4,2400.68,Credit Card,6/6/2022,Mall of Istanbul,000-56-3931,True
I163777,UWB624785,Male,48,Food & Beverage,1,5.23,Credit Card,8/8/2021,Metropol AVM,000-37-5756,True
I114957,TZV499785,Female,49,Souvenir,1,11.73,Debit Card,31/05/2022,Cevahir AVM,000-86-4223,True
I929058,HZS259878,Male,19,Clothing,5,1500.4,Debit Card,12/4/2021,Mall of Istanbul,000-91-0729,True
I225132,ZMR496708,Female,62,Clothing,1,300.08,Credit Card,29/06/2021,Metrocity,000-82-5162,True
I323225,PMC580982,Male,64,Food & Beverage,4,20.92,Cash,6/12/2022,Kanyon,000-93-3997,True
I143594,FBH864209,Female,42,Food & Beverage,2,10.46,Cash,2/7/2021,Metropol AVM,000-34-2778,False
I591573,ESC576555,Female,21,Clothing,3,900.24,Debit Card,18/11/2021,Metrocity,000-92-4355,False
I123696,WKF331272,Female,69,Toys,1,35.84,Credit Card,23/10/2021,Kanyon,000-96-4059,False
I267556,WXY184898,Female,52,Clothing,1,300.08,Credit Card,7/11/2021,Kanyon,000-35-5364,False
I183484,KJH252664,Female,62,Clothing,5,1500.4,Cash,7/9/2021,Emaar Square Mall,000-12-6442,False
I411070,UBZ776923,Male,67,Cosmetics,3,121.98,Cash,2/2/2023,Mall of Istanbul,000-83-8621,False
I161397,DOI222330,Female,18,Clothing,5,1500.4,Credit Card,5/3/2021,Emaar Square Mall,000-47-4980,False
I268469,UKA371958,Female,40,Cosmetics,4,162.64,Cash,31/07/2022,Emaar Square Mall,000-41-3573,False
I294265,JID697986,Male,31,Toys,5,179.2,Debit Card,26/06/2021,Metrocity,000-76-0328,False
I163437,VXG533257,Male,52,Cosmetics,4,162.64,Credit Card,18/09/2022,Kanyon,000-30-5307,False
I310983,QEO355959,Male,25,Cosmetics,3,121.98,Cash,22/06/2021,Istinye Park,000-44-8175,False
I220453,YTC270519,Female,66,Toys,1,35.84,Debit Card,30/05/2022,Viaport Outlet,000-21-2884,True
I193242,MBX915533,Male,46,Cosmetics,5,203.3,Credit Card,19/10/2021,Kanyon,000-70-8907,True
I269943,NIY128649,Female,44,Toys,1,35.84,Cash,9/5/2021,Mall of Istanbul,000-10-6449,False
I123008,GPM187505,Female,43,Shoes,4,2400.68,Credit Card,26/01/2021,Emaar Square Mall,000-58-4114,False
I472618,UML253161,Female,39,Clothing,1,300.08,Credit Card,30/09/2022,Mall of Istanbul,000-49-9042,False
I238260,GXC357351,Male,46,Food & Beverage,2,10.46,Cash,27/02/2022,Kanyon,000-56-6662,True
I120710,WWD510780,Female,46,Clothing,5,1500.4,Cash,23/05/2021,Metropol AVM,000-71-8961,True
I658582,DYK773642,Male,52,Toys,1,35.84,Cash,5/3/2023,Zorlu Center,000-98-6174,False
I283550,YVP196377,Male,23,Toys,3,107.52,Credit Card,8/1/2021,Viaport Outlet,000-75-9790,False
I344119,JXX345739,Female,69,Food & Beverage,1,5.23,Credit Card,25/02/2021,Kanyon,000-31-6525,True
I120847,HOA652085,Female,24,Cosmetics,2,81.32,Debit Card,21/03/2021,Metrocity,000-74-5844,False
I367716,JXQ293490,Male,65,Food & Beverage,3,15.69,Debit Card,4/7/2022,Zorlu Center,000-50-1804,False
I141357,XTQ565804,Male,51,Toys,5,179.2,Credit Card,10/8/2021,Kanyon,000-28-7868,False
I571592,PES288847,Female,45,Technology,1,1050.0,Cash,11/3/2022,Istinye Park,000-16-1561,True
I284769,FXX046830,Male,28,Souvenir,3,35.19,Cash,22/04/2021,Mall of Istanbul,000-23-8641,False
I903246,PIN871728,Male,49,Souvenir,3,35.19,Debit Card,6/3/2023,Metropol AVM,000-36-6898,True
I272236,QMC199987,Female,42,Souvenir,5,58.65,Cash,25/05/2021,Metropol AVM,000-17-6478,False
I312482,QLD098678,Female,62,Technology,1,1050.0,Credit Card,25/01/2021,Istinye Park,000-38-8139,False
I336723,NRV837701,Female,48,Toys,3,107.52,Credit Card,19/02/2022,Cevahir AVM,000-11-5250,False
I407808,DAK145908,Female,47,Toys,4,143.36,Debit Card,29/05/2022,Emaar Square Mall,000-53-5043,True
I156512,QQQ451833,Male,64,Clothing,4,1200.32,Credit Card,29/01/2021,Kanyon,000-55-6709,True
I333236,EMI817120,Female,30,Cosmetics,2,81.32,Credit Card,12/3/2021,Mall of Istanbul,000-53-1702,False
I174507,AQU639531,Male,64,Clothing,2,600.16,Cash,26/06/2021,Metropol AVM,000-52-4471,False
I910595,VWN212025,Male,65,Clothing,1,300.08,Cash,21/02/2022,Istinye Park,000-90-1462,True
I172862,ZBC600055,Female,61,Cosmetics,1,40.66,Cash,23/07/2022,Mall of Istanbul,000-45-2882,False
I172894,QCF296681,Male,57,Souvenir,2,23.46,Cash,12/11/2021,Metropol AVM,000-38-8816,False
I296799,JZB758007,Female,32,Food & Beverage,2,10.46,Debit Card,11/9/2021,Metropol AVM,000-63-1244,True
I106539,DBJ029194,Male,32,Shoes,2,1200.34,Cash,1/8/2022,Istinye Park,000-49-5161,True
I172083,OFM285883,Female,27,Toys,5,179.2,Cash,26/02/2023,Metrocity,000-12-9958,False
I140136,ZWU942014,Male,46,Shoes,5,3000.85,Debit Card,27/09/2022,Emaar Square Mall,000-49-2047,False
I335125,BEA195320,Female,63,Shoes,2,1200.34,Cash,20/01/2021,Viaport Outlet,000-38-9093,True
I351274,XVN600366,Female,64,Shoes,4,2400.68,Cash,17/10/2022,Metrocity,000-31-2546,True
I750462,ZJA418746,Male,64,Clothing,3,900.24,Credit Card,23/11/2021,Forum Istanbul,000-55-8432,False
I163502,XNR572303,Female,50,Clothing,3,900.24,Debit Card,8/10/2021,Metrocity,000-18-4378,False
I213487,MJG527373,Male,54,Technology,4,4200.0,Cash,14/05/2022,Emaar Square Mall,000-14-1388,False
I233182,NSS600301,Female,27,Technology,2,2100.0,Cash,8/5/2021,Istinye Park,000-91-0150,True
I138602,FKV349083,Male,66,Clothing,5,1500.4,Debit Card,11/1/2021,Forum Istanbul,000-23-1988,True
I243998,WOQ549078,Female,37,Clothing,4,1200.32,Debit Card,14/10/2022,Mall of Istanbul,000-83-0407,False
I544789,NIX457077,Female,39,Technology,3,3150.0,Credit Card,14/12/2021,Viaport Outlet,000-54-0569,False
I293715,JHQ008334,Female,38,Souvenir,3,35.19,Credit Card,17/05/2022,Cevahir AVM,000-94-4959,False
I862460,LZI053857,Female,37,Clothing,1,300.08,Credit Card,8/12/2021,Metropol AVM,000-49-2796,False
I329023,YWG788371,Male,45,Toys,1,35.84,Credit Card,8/9/2021,Forum Istanbul,000-95-8892,False
I438087,QIH845402,Female,66,Clothing,2,600.16,Cash,29/01/2021,Forum Istanbul,000-23-6875,False
I252132,PUT038038,Male,68,Clothing,5,1500.4,Cash,18/02/2021,Cevahir AVM,000-49-5197,True
I639492,LWL303422,Female,57,Clothing,5,1500.4,Debit Card,2/7/2021,Metrocity,000-74-0572,False
I278066,MZN643521,Female,48,Food & Beverage,2,10.46,Cash,1/1/2021,Kanyon,000-93-8647,False
I157404,NAE982447,Male,47,Food & Beverage,3,15.69,Credit Card,27/03/2022,Mall of Istanbul,000-23-0562,False
I851798,PDT280792,Female,20,Cosmetics,3,121.98,Credit Card,3/2/2021,Zorlu Center,000-91-6503,True
I251575,TYR862197,Male,22,Souvenir,3,35.19,Credit Card,2/9/2022,Mall of Istanbul,000-99-3710,False
I159531,KXN864633,Male,57,Clothing,3,900.24,Debit Card,24/05/2021,Kanyon,000-52-5841,False
I752405,UYD493850,Female,38,Clothing,2,600.16,Credit Card,2/9/2022,Kanyon,000-22-9485,False
I511954,MKM357412,Male,23,Shoes,1,600.17,Credit Card,17/09/2022,Kanyon,000-72-2346,True
I214403,QLS065206,Male,63,Shoes,3,1800.51,Cash,5/6/2022,Metropol AVM,000-61-3119,False
I339699,FWE731761,Male,55,Souvenir,1,11.73,Cash,27/10/2022,Forum Istanbul,000-47-4468,False
I515880,DMQ712931,Male,62,Clothing,2,600.16,Cash,6/12/2021,Emaar Square Mall,000-55-5217,False
I175576,PVE141479,Female,22,Cosmetics,3,121.98,Cash,15/07/2021,Forum Istanbul,000-63-6094,False
I240101,PPU324811,Female,24,Toys,4,143.36,Cash,30/01/2023,Mall of Istanbul,000-80-2598,True
I738458,DHF454403,Male,48,Cosmetics,2,81.32,Credit Card,4/12/2022,Mall of Istanbul,000-47-8095,False
I163058,FDR101416,Female,19,Toys,4,143.36,Cash,12/6/2022,Emaar Square Mall,000-63-9129,False
I376258,XQB141873,Female,28,Clothing,4,1200.32,Credit Card,11/1/2023,Metrocity,000-27-5181,False
I239090,WYK918569,Female,40,Shoes,4,2400.68,Credit Card,23/10/2021,Metropol AVM,000-78-4150,True
I251565,VRV898663,Male,24,Toys,4,143.36,Cash,3/7/2022,Forum Istanbul,000-55-9653,True
I846015,QGG257527,Female,21,Clothing,1,300.08,Debit Card,5/12/2021,Metropol AVM,000-73-2178,True
I232207,ATE520819,Female,55,Shoes,3,1800.51,Debit Card,4/10/2022,Metrocity,000-29-0785,True
I383870,IVU447795,Female,33,Clothing,5,1500.4,Credit Card,31/01/2021,Istinye Park,000-57-0711,False
I105022,SCN121845,Female,63,Toys,1,35.84,Cash,24/12/2022,Metrocity,000-25-1406,True
I650953,AHD305730,Male,48,Clothing,4,1200.32,Credit Card,25/02/2021,Metropol AVM,000-59-0355,False
I129057,YUS513922,Male,20,Cosmetics,3,121.98,Credit Card,7/3/2021,Forum Istanbul,000-12-2293,True
I678170,XSO193675,Female,43,Souvenir,1,11.73,Credit Card,20/05/2022,Kanyon,000-64-8493,False
I339748,BXU091370,Male,54,Food & Beverage,2,10.46,Cash,28/02/2021,Metropol AVM,000-48-9582,False
I938104,ZPN334385,Male,35,Technology,5,5250.0,Cash,13/02/2023,Cevahir AVM,000-65-7794,True
I847370,CSQ187729,Male,28,Shoes,3,1800.51,Cash,5/11/2022,Forum Istanbul,000-68-8096,False
I340421,TPV828331,Female,45,Shoes,5,3000.85,Cash,14/08/2021,Viaport Outlet,000-65-1988,False
I280247,TQZ283099,Male,39,Books,2,30.3,Credit Card,23/04/2022,Zorlu Center,000-84-2896,False
I122021,JXT762681,Male,64,Clothing,3,900.24,Cash,11/4/2021,Forum Istanbul,000-16-2173,True
I859500,SHJ027935,Female,19,Toys,5,179.2,Credit Card,18/01/2022,Cevahir AVM,000-84-7634,True
I340215,XJG579480,Female,38,Food & Beverage,1,5.23,Credit Card,18/01/2023,Cevahir AVM,000-61-4057,False
I623624,RMK252990,Female,62,Books,5,75.75,Cash,5/1/2021,Mall of Istanbul,000-66-7313,True
I267911,HXC559741,Male,53,Cosmetics,2,81.32,Cash,30/03/2021,Metrocity,000-53-5688,True
I167915,AMF920068,Female,59,Clothing,5,1500.4,Cash,13/02/2021,Kanyon,000-56-7255,False
I206818,SXM429254,Female,42,Food & Beverage,4,20.92,Debit Card,7/10/2022,Metrocity,000-89-4868,False
I257326,THZ567618,Female,39,Cosmetics,5,203.3,Credit Card,6/9/2022,Emaar Square Mall,000-39-1698,False
I952600,DOJ831360,Female,64,Clothing,5,1500.4,Credit Card,16/12/2021,Mall of Istanbul,000-97-9772,True
I273570,FRP130248,Male,19,Souvenir,4,46.92,Credit Card,25/01/2022,Forum Istanbul,000-34-6274,True
I545352,TCF321795,Female,62,Clothing,4,1200.32,Credit Card,18/04/2021,Metrocity,000-58-7284,False
I306944,UEB151149,Male,56,Clothing,3,900.24,Cash,10/5/2021,Kanyon,000-21-1500,True
I669670,QOW019070,Female,39,Technology,3,3150.0,Cash,14/07/2021,Forum Istanbul,000-61-2691,True
I461590,XSJ543932,Female,47,Shoes,3,1800.51,Credit Card,11/1/2023,Kanyon,000-55-3323,False
I394343,CPN870678,Female,35,Clothing,3,900.24,Cash,7/4/2021,Kanyon,000-52-2931,False
I181156,MVQ910874,Female,36,Shoes,4,2400.68,Credit Card,16/11/2022,Mall of Istanbul,000-27-9940,False
I332026,PAF037653,Female,53,Cosmetics,1,40.66,Debit Card,13/05/2021,Mall of Istanbul,000-39-9155,False
I325744,BDZ145313,Female,64,Cosmetics,1,40.66,Debit Card,26/01/2021,Metropol AVM,000-60-2734,False
I231604,KZO430185,Male,21,Books,4,60.6,Debit Card,4/10/2021,Istinye Park,000-83-1333,False
I318906,AEE644937,Female,38,Food & Beverage,4,20.92,Debit Card,10/3/2021,Mall of Istanbul,000-78-7804,False
I320209,MQL544751,Female,42,Clothing,5,1500.4,Cash,19/06/2021,Metrocity,000-91-9582,False
I322902,GAU415965,Male,30,Cosmetics,2,81.32,Cash,20/10/2022,Istinye Park,000-35-7650,False
I181777,XFH393943,Male,18,Books,5,75.75,Credit Card,20/06/2022,Metrocity,000-53-9934,True
I175973,RCE158071,Female,39,Cosmetics,5,203.3,Cash,19/12/2022,Zorlu Center,000-41-7439,True
I169074,CJE730437,Female,41,Cosmetics,2,81.32,Cash,24/03/2022,Mall of Istanbul,000-91-2148,False
I336945,DAM154733,Female,31,Shoes,5,3000.85,Cash,16/05/2022,Kanyon,000-71-5805,False
I294173,FNG078277,Male,41,Souvenir,3,35.19,Cash,3/1/2022,Metrocity,000-22-3549,False
I308229,FXQ357873,Male,25,Cosmetics,1,40.66,Cash,8/1/2021,Metrocity,000-19-5359,False
I571220,XPH123209,Male,69,Clothing,4,1200.32,Credit Card,30/06/2021,Emaar Square Mall,000-76-6214,True
I272681,GZD626653,Female,44,Clothing,1,300.08,Cash,9/1/2022,Zorlu Center,000-28-0380,True
I102489,ZPV488307,Male,56,Food & Beverage,2,10.46,Debit Card,25/11/2021,Kanyon,000-70-1186,True
I895434,JFA560533,Female,41,Food & Beverage,2,10.46,Debit Card,1/3/2023,Metropol AVM,000-36-8590,False
I131520,NVF255455,Female,49,Clothing,3,900.24,Cash,25/03/2021,Istinye Park,000-83-4127,False
I108791,AMK059241,Female,43,Clothing,4,1200.32,Cash,12/6/2022,Zorlu Center,000-70-7633,False
I331659,RFU666577,Female,43,Cosmetics,2,81.32,Cash,4/4/2021,Kanyon,000-95-9074,True
I540591,GFM823706,Female,66,Souvenir,5,58.65,Cash,10/11/2022,Metrocity,000-53-4906,False
I437564,SGZ156782,Female,32,Toys,5,179.2,Debit Card,16/05/2021,Metrocity,000-91-0848,False
I298982,XEI562060,Female,37,Clothing,3,900.24,Credit Card,18/06/2021,Kanyon,000-66-9590,False
I114101,KCY449063,Male,53,Clothing,3,900.24,Debit Card,26/02/2022,Metropol AVM,000-43-5662,True
I294436,OXA485073,Female,34,Technology,5,5250.0,Credit Card,10/12/2022,Mall of Istanbul,000-41-3476,True
I506217,SUM607659,Female,43,Technology,2,2100.0,Debit Card,8/4/2021,Metrocity,000-45-1388,False
I119313,TFX702479,Male,25,Souvenir,4,46.92,Cash,7/1/2023,Metropol AVM,000-23-3026,False
I115593,JDM472600,Male,52,Cosmetics,3,121.98,Cash,28/09/2022,Metropol AVM,000-37-6684,False
I235200,LOK591184,Female,24,Cosmetics,4,162.64,Cash,31/10/2021,Metropol AVM,000-48-6660,False
I226628,MWQ607888,Female,42,Clothing,1,300.08,Credit Card,4/11/2021,Metrocity,000-98-2966,False
I267907,AHW339475,Male,51,Books,4,60.6,Cash,19/10/2022,Mall of Istanbul,000-92-8899,True
I221537,WDE051648,Male,42,Technology,1,1050.0,Debit Card,26/03/2022,Kanyon,000-51-0802,True
I307033,DBS662768,Female,66,Technology,3,3150.0,Cash,2/10/2021,Mall of Istanbul,000-58-9394,True
I253483,YCD601821,Female,45,Shoes,5,3000.85,Credit Card,18/06/2022,Forum Istanbul,000-61-7475,True
I303762,VQY707837,Male,55,Technology,5,5250.0,Credit Card,3/3/2022,Kanyon,000-98-2551,False
I324939,VFO330362,Male,33,Books,4,60.6,Cash,18/03/2021,Kanyon,000-10-6508,True
I704027,XUA241559,Female,32,Clothing,1,300.08,Debit Card,6/1/2021,Istinye Park,000-44-7546,False
I275160,WZS749734,Female,61,Cosmetics,4,162.64,Debit Card,15/06/2021,Istinye Park,000-49-0088,False
I264204,KXW703908,Male,52,Souvenir,3,35.19,Cash,1/7/2022,Mall of Istanbul,000-53-6071,False
I548102,TDU906869,Female,25,Clothing,3,900.24,Cash,11/4/2021,Metrocity,000-12-3664,True
I247166,HWO994012,Female,23,Books,5,75.75,Credit Card,22/11/2022,Viaport Outlet,000-70-5171,False
I115033,JWR459142,Male,24,Cosmetics,2,81.32,Credit Card,23/03/2021,Metrocity,000-11-2032,False
I796223,TKQ498470,Female,64,Cosmetics,1,40.66,Cash,7/4/2021,Metrocity,000-62-0001,False
I143663,WOD670713,Female,47,Food & Beverage,2,10.46,Credit Card,30/04/2022,Metrocity,000-51-5970,True
I231282,OQN796438,Female,23,Clothing,2,600.16,Cash,14/10/2022,Metrocity,000-72-0710,False
I229840,TSM272423,Male,51,Food & Beverage,2,10.46,Cash,25/11/2022,Istinye Park,000-45-7871,False
I683632,GHG731302,Male,46,Clothing,3,900.24,Credit Card,17/11/2022,Metrocity,000-75-7304,True
I954697,IXK807662,Female,43,Toys,1,35.84,Credit Card,2/5/2022,Viaport Outlet,000-95-1032,False
I707469,RZK098440,Female,61,Cosmetics,1,40.66,Cash,8/3/2023,Kanyon,000-26-3803,False
I142653,FDD815555,Female,62,Clothing,4,1200.32,Credit Card,14/03/2022,Metropol AVM,000-71-2889,False
I231595,SJC894605,Male,48,Cosmetics,3,121.98,Cash,27/09/2022,Kanyon,000-81-7682,False
I155200,HOF669942,Female,18,Clothing,2,600.16,Cash,24/07/2022,Istinye Park,000-40-5925,True
I281881,CIW018524,Male,66,Souvenir,5,58.65,Debit Card,6/8/2022,Viaport Outlet,000-72-6560,False
I159343,BPG343174,Male,61,Technology,2,2100.0,Debit Card,14/10/2021,Metropol AVM,000-76-5861,False
I101653,EDW655901,Female,68,Souvenir,2,23.46,Cash,10/4/2021,Kanyon,000-65-4148,False
I173429,XYO053533,Male,53,Shoes,1,600.17,Cash,1/6/2021,Kanyon,000-29-6771,False
I107232,SVV761386,Female,22,Clothing,4,1200.32,Credit Card,12/8/2021,Cevahir AVM,000-54-3473,False
I237796,IAN741850,Female,45,Clothing,5,1500.4,Cash,23/08/2021,Mall of Istanbul,000-89-9497,True
I324414,ASG105202,Female,64,Clothing,5,1500.4,Credit Card,6/10/2021,Viaport Outlet,000-93-9685,False
I285749,NYI535898,Female,63,Toys,2,71.68,Debit Card,24/11/2022,Forum Istanbul,000-17-5123,False
I277208,DOC928908,Male,52,Food & Beverage,5,26.15,Cash,30/11/2021,Mall of Istanbul,000-46-7724,True
I181008,WIT551946,Female,68,Clothing,4,1200.32,Cash,25/05/2021,Viaport Outlet,000-20-8137,True
I276700,UFR928460,Female,54,Cosmetics,5,203.3,Debit Card,22/12/2022,Metrocity,000-98-7184,False
I806068,EOT746713,Male,31,Cosmetics,3,121.98,Cash,1/6/2022,Emaar Square Mall,000-42-1576,False
I347669,OOA587463,Female,35,Books,1,15.15,Cash,30/04/2021,Mall of Istanbul,000-64-8620,False
I269775,BFF568109,Female,45,Food & Beverage,3,15.69,Cash,29/05/2022,Kanyon,000-64-7994,False
I158837,UJP425819,Female,61,Shoes,2,1200.34,Debit Card,3/9/2021,Metrocity,000-46-4550,False
I177514,PCZ336551,Male,53,Clothing,1,300.08,Cash,23/02/2023,Mall of Istanbul,000-77-9258,False
I307469,MOL448363,Female,39,Food & Beverage,5,26.15,Credit Card,29/08/2022,Viaport Outlet,000-89-6462,False
I336343,MWI441189,Male,48,Clothing,3,900.24,Debit Card,11/10/2022,Emaar Square Mall,000-25-5508,False
I336111,FSB549206,Female,29,Cosmetics,2,81.32,Credit Card,20/01/2023,Kanyon,000-23-7082,False
I434770,ILD415795,Female,24,Food & Beverage,2,10.46,Credit Card,5/3/2021,Cevahir AVM,000-11-0284,False
I301138,DWP893962,Male,36,Shoes,3,1800.51,Cash,3/9/2021,Mall of Istanbul,000-81-0192,True
I281334,FJE450085,Male,21,Books,3,45.45,Cash,31/05/2022,Kanyon,000-42-4655,True
I151763,NCA016758,Female,35,Clothing,2,600.16,Cash,27/01/2023,Kanyon,000-36-5959,False
I263738,OPK002332,Female,42,Food & Beverage,3,15.69,Credit Card,16/04/2021,Kanyon,000-78-3736,False
I141327,HDB216976,Female,26,Shoes,4,2400.68,Debit Card,18/05/2022,Kanyon,000-53-1737,False
I138005,GDT950986,Male,55,Clothing,5,1500.4,Cash,19/02/2023,Istinye Park,000-10-0773,False
I333146,KHQ404602,Male,41,Toys,1,35.84,Cash,4/11/2022,Kanyon,000-63-7719,False
I110457,VUV210749,Female,43,Food & Beverage,1,5.23,Credit Card,12/7/2021,Metropol AVM,000-14-7315,True
I324269,VJD505922,Female,36,Clothing,3,900.24,Cash,2/7/2021,Cevahir AVM,000-90-7072,False
I920643,SUE722083,Female,53,Cosmetics,5,203.3,Credit Card,29/01/2022,Kanyon,000-13-4036,True
I968067,QYL716705,Female,34,Technology,2,2100.0,Debit Card,5/11/2022,Metrocity,000-97-4347,False
I767659,YRJ919367,Male,36,Souvenir,1,11.73,Cash,6/4/2021,Metropol AVM,000-56-3638,False
I115232,VAF580265,Male,43,Cosmetics,2,81.32,Credit Card,24/06/2021,Istinye Park,000-12-0516,False
I270375,AFT427064,Male,40,Clothing,5,1500.4,Credit Card,27/09/2021,Mall of Istanbul,000-93-7505,False
I158323,SME977741,Male,32,Clothing,5,1500.4,Cash,21/08/2022,Mall of Istanbul,000-91-3101,True
I323268,FIX342086,Female,37,Shoes,4,2400.68,Debit Card,1/1/2021,Metrocity,000-45-1436,False
I142669,LLO755945,Male,22,Clothing,1,300.08,Cash,26/11/2021,Viaport Outlet,000-56-2539,True
I312514,CKC558437,Female,56,Food & Beverage,4,20.92,Credit Card,20/12/2022,Kanyon,000-71-4526,False
I184211,TLI326547,Male,43,Cosmetics,4,162.64,Cash,25/05/2022,Istinye Park,000-94-2520,True
I996174,TYC345563,Female,26,Cosmetics,5,203.3,Credit Card,14/11/2021,Emaar Square Mall,000-20-2317,True
I157356,AYK765354,Male,30,Books,4,60.6,Debit Card,13/11/2022,Metrocity,000-78-1989,False
I655633,KMZ087285,Male,69,Food & Beverage,4,20.92,Cash,12/12/2022,Kanyon,000-41-3290,False
I197532,AWQ856368,Female,42,Toys,1,35.84,Cash,25/10/2021,Metropol AVM,000-17-9979,True
I878892,VPJ346505,Female,23,Food & Beverage,5,26.15,Cash,28/10/2021,Forum Istanbul,000-47-3948,False
I533798,RBU607503,Female,53,Food & Beverage,5,26.15,Credit Card,27/12/2022,Mall of Istanbul,000-77-0897,False
I148137,HLU004991,Male,30,Shoes,2,1200.34,Credit Card,29/12/2021,Zorlu Center,000-25-8988,True
I629673,ZKI242843,Female,43,Technology,3,3150.0,Credit Card,21/10/2021,Kanyon,000-17-8850,True
I486297,FJX971397,Female,55,Clothing,4,1200.32,Cash,18/01/2022,Emaar Square Mall,000-72-5763,False
I166583,AED703684,Female,63,Technology,3,3150.0,Cash,6/1/2023,Mall of Istanbul,000-34-7437,True
I260275,KPR972387,Male,51,Food & Beverage,5,26.15,Credit Card,6/5/2021,Mall of Istanbul,000-48-1750,True
I105779,YWN296341,Male,42,Food & Beverage,4,20.92,Credit Card,24/10/2021,Istinye Park,000-32-6844,False
I140349,UYH359108,Female,46,Cosmetics,2,81.32,Debit Card,2/10/2022,Istinye Park,000-12-0402,False
I489792,RRG056783,Female,48,Clothing,2,600.16,Cash,1/4/2022,Zorlu Center,000-30-6940,False
I264836,WTJ134882,Female,48,Shoes,5,3000.85,Credit Card,7/5/2021,Emaar Square Mall,000-90-7198,True
I855692,SDK345124,Female,58,Clothing,2,600.16,Cash,7/9/2022,Kanyon,000-44-5611,False
I123949,PQQ865613,Male,51,Shoes,1,600.17,Credit Card,21/01/2021,Mall of Istanbul,000-97-8404,False
I686091,GJH685760,Female,68,Shoes,3,1800.51,Credit Card,16/06/2022,Istinye Park,000-59-1206,True
I909852,GSL644024,Female,58,Clothing,4,1200.32,Cash,4/12/2021,Mall of Istanbul,000-76-9335,False
I337580,BPZ791482,Female,61,Food & Beverage,5,26.15,Credit Card,26/04/2021,Zorlu Center,000-91-4220,True
I247292,HKL141477,Male,21,Cosmetics,2,81.32,Credit Card,7/2/2022,Mall of Istanbul,000-26-0482,False
