invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,ssn,is_restricted
I744273,C203388,Female,38,Food & Beverage,2,10.46,Credit Card,15/03/2022,Zorlu Center,000-59-4522,False
I164056,C177939,Female,62,Cosmetics,4,162.64,Credit Card,16/10/2021,Metrocity,000-64-9388,False
I336468,C541638,Female,38,Clothing,2,600.16,Cash,4/4/2021,Cevahir AVM,000-54-4382,False
I131762,C487955,Male,61,Clothing,5,1500.4,Cash,27/07/2022,Mall of Istanbul,000-82-5093,True
I104987,C241316,Female,52,Clothing,5,1500.4,Cash,12/10/2021,Viaport Outlet,000-65-5893,True
I252180,C189645,Female,33,Food & Beverage,2,10.46,Cash,8/2/2021,Viaport Outlet,000-99-9225,True
I363806,C201648,Male,56,Food & Beverage,5,26.15,Credit Card,8/2/2023,Kanyon,000-28-0247,False
I183549,C544402,Female,44,Cosmetics,5,203.3,Credit Card,17/02/2023,Metrocity,000-56-4924,False
I181323,C690963,Female,20,Food & Beverage,5,26.15,Debit Card,27/01/2021,Viaport Outlet,000-76-9134,False
I227103,C329983,Female,47,Clothing,5,1500.4,Credit Card,26/02/2022,Cevahir AVM,000-77-5934,True
I174516,C726072,Female,37,Cosmetics,1,40.66,Credit Card,22/05/2022,Istinye Park,000-16-7659,True
I568897,C329496,Female,18,Clothing,4,1200.32,Cash,25/10/2022,Istinye Park,000-37-2462,True
I264897,C403349,Male,53,Cosmetics,1,40.66,Cash,13/12/2022,Metropol AVM,000-57-7590,False
I276194,C878654,Female,58,Food & Beverage,5,26.15,Credit Card,31/01/2023,Mall of Istanbul,000-86-1435,False
I224505,C835263,Female,49,Toys,2,71.68,Cash,19/10/2021,Mall of Istanbul,000-62-3026,False
I246494,C250035,Male,42,Clothing,3,900.24,Credit Card,15/08/2022,Metrocity,000-94-0932,False
I382329,C152143,Female,55,Cosmetics,3,121.98,Credit Card,10/11/2022,Emaar Square Mall,000-71-7809,False
I278584,C249519,Male,43,Clothing,5,1500.4,Credit Card,25/05/2021,Metrocity,000-31-6803,False
I962234,C187007,Female,48,Clothing,1,300.08,Cash,4/2/2021,Mall of Istanbul,000-87-2107,False
I950024,C228471,Female,56,Books,4,60.6,Cash,13/02/2023,Istinye Park,000-56-3054,False
I286644,C219333,Female,47,Clothing,4,1200.32,Credit Card,13/10/2021,Mall of Istanbul,000-36-2119,False
I314402,C649853,Male,52,Shoes,2,1200.34,Debit Card,13/09/2022,Viaport Outlet,000-15-9863,True
I249334,C262245,Female,44,Shoes,3,1800.51,Cash,4/1/2022,Metrocity,000-88-6632,False
I206754,C836686,Male,37,Clothing,1,300.08,Cash,29/01/2023,Mall of Istanbul,000-63-2397,False
I160998,C137197,Male,68,Technology,5,5250.0,Debit Card,23/03/2022,Mall of Istanbul,000-67-2184,False
I195118,C107171,Female,47,Shoes,2,1200.34,Cash,29/01/2023,Kanyon,000-53-0549,True
I174936,C227770,Male,69,Technology,3,3150.0,Debit Card,10/2/2022,Viaport Outlet,000-72-0184,True
I109200,C221563,Female,18,Shoes,3,1800.51,Cash,7/7/2022,Forum Istanbul,000-18-2216,True
I845263,C498929,Male,18,Cosmetics,1,40.66,Cash,3/2/2021,Forum Istanbul,000-14-0204,False
I166555,C268338,Female,40,Cosmetics,1,40.66,Cash,27/10/2022,Mall of Istanbul,000-80-4657,False
I309549,C282537,Female,20,Clothing,1,300.08,Cash,7/7/2021,Kanyon,000-15-7792,False
I258591,C174024,Female,27,Technology,5,5250.0,Cash,9/11/2022,Metropol AVM,000-56-8501,False
I118941,C554200,Female,18,Toys,5,179.2,Credit Card,12/1/2021,Emaar Square Mall,000-75-2635,False
I131568,C499017,Female,30,Clothing,4,1200.32,Cash,5/6/2022,Kanyon,000-26-2387,False
I409595,C127706,Female,19,Shoes,4,2400.68,Credit Card,26/12/2022,Metrocity,000-71-2081,False
I258198,C963441,Female,43,Shoes,4,2400.68,Debit Card,11/2/2021,Mall of Istanbul,000-96-5118,True
I139098,C482770,Female,46,Clothing,1,300.08,Credit Card,3/1/2022,Cevahir AVM,000-75-5256,False
I261201,C697039,Male,69,Clothing,4,1200.32,Debit Card,7/6/2021,Kanyon,000-85-3667,False
I224942,C135798,Female,48,Clothing,4,1200.32,Credit Card,3/9/2021,Mall of Istanbul,000-18-8109,False
I316721,C273672,Female,44,Clothing,2,600.16,Cash,13/02/2021,Metrocity,000-75-5478,False
I235537,C301848,Female,55,Souvenir,1,11.73,Cash,22/01/2023,Metrocity,000-74-7712,True
I212544,C122062,Female,65,Toys,2,71.68,Cash,3/1/2022,Forum Istanbul,000-74-7920,False
I118252,C157402,Female,36,Shoes,1,600.17,Credit Card,26/09/2022,Metrocity,000-36-4474,False
I195796,C554067,Male,24,Toys,4,143.36,Cash,29/07/2021,Cevahir AVM,000-16-5754,False
I295734,C360511,Male,25,Books,1,15.15,Cash,16/03/2022,Kanyon,000-39-8848,True
I280026,C326874,Male,37,Food & Beverage,5,26.15,Cash,2/5/2021,Mall of Istanbul,000-60-7854,False
I734687,C723956,Male,36,Clothing,3,900.24,Credit Card,2/6/2021,Mall of Istanbul,000-98-6623,False
I151778,C605936,Male,46,Cosmetics,3,121.98,Cash,28/03/2022,Forum Istanbul,000-66-7464,False
I107433,C234151,Male,66,Toys,1,35.84,Debit Card,1/2/2023,Forum Istanbul,000-11-3087,False
I642702,C215678,Female,20,Shoes,5,3000.85,Cash,29/10/2022,Viaport Outlet,000-71-3109,True
I314894,C795539,Male,27,Shoes,5,3000.85,Cash,22/11/2022,Mall of Istanbul,000-66-9267,False
I270758,C319245,Male,20,Technology,4,4200.0,Credit Card,25/12/2022,Kanyon,000-61-7791,False
I324962,C807759,Female,36,Clothing,2,600.16,Credit Card,16/01/2023,Mall of Istanbul,000-28-9100,False
I248621,C180446,Male,48,Clothing,1,300.08,Cash,10/6/2021,Metropol AVM,000-15-3324,True
I621476,C128758,Female,29,Toys,2,71.68,Cash,28/11/2022,Metropol AVM,000-62-7263,False
I740619,C127912,Male,21,Souvenir,2,23.46,Cash,12/11/2021,Metropol AVM,000-25-9421,False
I243070,C597449,Female,26,Food & Beverage,1,5.23,Cash,21/11/2021,Viaport Outlet,000-83-9445,False
I216225,C330144,Male,49,Toys,4,143.36,Debit Card,23/06/2021,Mall of Istanbul,000-42-6621,False
I112639,C187783,Female,68,Clothing,5,1500.4,Cash,15/06/2022,Mall of Istanbul,000-57-0541,False
I148933,C180420,Female,56,Clothing,2,600.16,Credit Card,26/07/2022,Mall of Istanbul,000-21-3052,False
I216320,C206050,Female,52,Clothing,5,1500.4,Credit Card,16/10/2021,Metrocity,000-34-5513,False
I144962,C131585,Female,34,Cosmetics,1,40.66,Credit Card,6/12/2021,Metropol AVM,000-71-8622,False
I220998,C250045,Female,26,Cosmetics,2,81.32,Cash,20/12/2021,Emaar Square Mall,000-28-2856,True
I441742,C301292,Female,18,Toys,5,179.2,Cash,19/03/2022,Metrocity,000-35-4453,True
I319592,C175604,Male,19,Toys,3,107.52,Debit Card,4/4/2022,Kanyon,000-88-7552,False
I144030,C253153,Female,42,Technology,2,2100.0,Credit Card,20/08/2021,Kanyon,000-14-8882,True
I132342,C202648,Female,65,Clothing,4,1200.32,Cash,6/1/2022,Viaport Outlet,000-38-5014,False
I237655,C190222,Male,32,Books,3,45.45,Cash,7/1/2022,Istinye Park,000-16-7122,True
I320264,C384267,Male,65,Cosmetics,5,203.3,Debit Card,30/03/2021,Metrocity,000-29-6161,True
I326784,C304468,Male,39,Clothing,4,1200.32,Credit Card,29/08/2021,Kanyon,000-28-6038,True
I335086,C318650,Male,63,Clothing,2,600.16,Cash,4/9/2022,Viaport Outlet,000-96-3794,True
I338593,C202147,Female,23,Toys,4,143.36,Cash,11/1/2023,Istinye Park,000-60-5118,True
I170111,C302300,Male,32,Clothing,2,600.16,Debit Card,16/05/2022,Mall of Istanbul,000-49-1199,True
I991576,C111626,Female,38,Clothing,4,1200.32,Cash,7/7/2022,Istinye Park,000-44-8827,True
I120601,C233356,Female,25,Clothing,3,900.24,Debit Card,28/09/2021,Zorlu Center,000-70-8028,False
I329537,C329154,Male,66,Clothing,1,300.08,Cash,29/10/2022,Kanyon,000-66-4805,False
I422015,C216247,Female,23,Clothing,2,600.16,Cash,26/01/2023,Emaar Square Mall,000-53-9340,False
I712910,C334395,Male,22,Technology,2,2100.0,Cash,30/06/2021,Forum Istanbul,000-82-4515,True
I188898,C119523,Male,34,Shoes,3,1800.51,Credit Card,11/2/2021,Kanyon,000-25-8212,False
I224465,C900746,Female,18,Food & Beverage,2,10.46,Cash,13/12/2021,Forum Istanbul,000-78-3726,False
I207990,C311283,Female,31,Clothing,4,1200.32,Credit Card,25/03/2022,Istinye Park,000-58-8444,True
I302696,C179402,Female,43,Toys,3,107.52,Credit Card,7/12/2021,Mall of Istanbul,000-10-8875,False
I964519,C716744,Female,50,Clothing,2,600.16,Debit Card,10/4/2022,Cevahir AVM,000-84-8615,True
I221303,C258875,Female,42,Clothing,2,600.16,Debit Card,7/12/2021,Istinye Park,000-77-1013,False
I115299,C283739,Female,68,Clothing,4,1200.32,Cash,23/05/2022,Istinye Park,000-85-3162,False
I322942,C319099,Male,66,Food & Beverage,4,20.92,Cash,12/10/2022,Mall of Istanbul,000-31-0322,True
I369799,C139150,Female,44,Clothing,2,600.16,Cash,7/6/2022,Istinye Park,000-66-9804,True
I312740,C929717,Male,31,Shoes,5,3000.85,Cash,30/08/2022,Forum Istanbul,000-59-4671,True
I327444,C128018,Female,53,Technology,5,5250.0,Debit Card,19/09/2021,Kanyon,000-47-8630,True
I139132,C296975,Female,37,Clothing,1,300.08,Credit Card,25/01/2022,Emaar Square Mall,000-18-7795,False
I115641,C816136,Female,28,Souvenir,3,35.19,Credit Card,5/3/2022,Kanyon,000-55-5815,True
I877107,C101773,Male,54,Food & Beverage,5,26.15,Credit Card,14/09/2022,Forum Istanbul,000-26-5499,False
I287792,C286903,Female,42,Clothing,2,600.16,Debit Card,5/1/2021,Mall of Istanbul,000-39-9842,False
I208820,C180441,Female,34,Books,2,30.3,Credit Card,3/4/2021,Metrocity,000-18-2989,False
I272851,C295288,Female,65,Shoes,1,600.17,Credit Card,26/02/2022,Mall of Istanbul,000-54-5268,True
I506942,C853172,Female,32,Cosmetics,1,40.66,Cash,7/11/2022,Metrocity,000-27-5258,False
I148535,C138079,Male,19,Shoes,2,1200.34,Credit Card,24/07/2022,Emaar Square Mall,000-13-0451,True
I339008,C210443,Female,63,Shoes,2,1200.34,Debit Card,9/7/2022,Metropol AVM,000-34-0832,True
I180011,C252650,Female,34,Food & Beverage,1,5.23,Debit Card,13/02/2022,Mall of Istanbul,000-79-9433,False
I150942,C272268,Female,54,Clothing,1,300.08,Cash,30/03/2021,Metrocity,000-98-7635,False
I293417,C117823,Female,48,Food & Beverage,1,5.23,Cash,10/1/2023,Metropol AVM,000-35-7792,False
I185116,C333470,Female,42,Souvenir,2,23.46,Credit Card,14/04/2021,Metropol AVM,000-62-0830,True
I325259,C119499,Female,33,Souvenir,5,58.65,Credit Card,8/7/2022,Forum Istanbul,000-94-2858,True
I339096,C183544,Male,68,Cosmetics,2,81.32,Cash,11/11/2022,Metrocity,000-70-8492,True
I258956,C809194,Male,23,Souvenir,3,35.19,Debit Card,24/11/2022,Kanyon,000-70-0919,False
I241123,C309399,Male,31,Clothing,4,1200.32,Cash,24/02/2021,Mall of Istanbul,000-35-4094,False
I567092,C120784,Male,30,Toys,4,143.36,Cash,15/07/2022,Kanyon,000-27-1861,True
I947537,C278862,Male,45,Food & Beverage,2,10.46,Cash,26/12/2021,Istinye Park,000-92-5549,False
I121798,C153548,Male,55,Books,1,15.15,Debit Card,15/11/2022,Cevahir AVM,000-74-3430,True
I210156,C233787,Male,30,Shoes,3,1800.51,Debit Card,8/2/2023,Kanyon,000-90-6622,False
I736131,C157295,Female,61,Food & Beverage,5,26.15,Cash,24/01/2022,Cevahir AVM,000-36-0650,True
I124613,C223983,Female,37,Food & Beverage,3,15.69,Cash,9/10/2022,Metropol AVM,000-35-2057,False
I197318,C326343,Female,47,Books,2,30.3,Credit Card,18/11/2022,Forum Istanbul,000-75-5650,False
I107765,C318869,Male,41,Food & Beverage,1,5.23,Cash,8/3/2023,Kanyon,000-77-7031,False
I715678,C414684,Female,24,Toys,2,71.68,Credit Card,28/08/2022,Kanyon,000-69-4446,False
I197451,C824781,Female,30,Food & Beverage,5,26.15,Cash,5/3/2022,Istinye Park,000-38-6301,True
I502252,C301511,Female,57,Clothing,4,1200.32,Debit Card,5/1/2023,Mall of Istanbul,000-12-4783,False
I223459,C752521,Male,41,Clothing,3,900.24,Credit Card,16/03/2022,Mall of Istanbul,000-74-8698,False
I566456,C256781,Female,60,Shoes,2,1200.34,Cash,22/03/2022,Istinye Park,000-76-3845,False
I198104,C141628,Female,54,Shoes,1,600.17,Cash,21/07/2022,Istinye Park,000-40-6425,True
I232208,C174370,Male,49,Food & Beverage,2,10.46,Cash,17/12/2021,Metrocity,000-27-8987,True
I904576,C836622,Male,26,Clothing,1,300.08,Credit Card,31/01/2022,Emaar Square Mall,000-97-1870,False
I379412,C316773,Female,54,Clothing,5,1500.4,Cash,22/12/2021,Istinye Park,000-66-5187,False
I128683,C249497,Female,59,Cosmetics,1,40.66,Debit Card,19/08/2021,Forum Istanbul,000-10-7100,False
I219103,C244753,Female,41,Clothing,2,600.16,Cash,29/08/2021,Metropol AVM,000-15-9673,False
I122163,C169322,Female,65,Cosmetics,1,40.66,Cash,3/5/2022,Mall of Istanbul,000-47-7614,False
I328458,C981151,Female,49,Clothing,5,1500.4,Debit Card,6/2/2021,Mall of Istanbul,000-18-8755,False
I179518,C473175,Male,32,Food & Beverage,3,15.69,Debit Card,5/4/2022,Istinye Park,000-75-8471,True
I236501,C301195,Male,26,Clothing,5,1500.4,Cash,7/3/2022,Zorlu Center,000-11-6386,True
I170907,C840503,Male,25,Food & Beverage,2,10.46,Cash,7/10/2021,Mall of Istanbul,000-96-5658,True
I208888,C179820,Male,62,Food & Beverage,2,10.46,Cash,13/06/2021,Metropol AVM,000-19-3808,True
I307611,C254326,Female,41,Cosmetics,5,203.3,Debit Card,13/03/2022,Kanyon,000-20-9591,True
I149971,C262797,Male,41,Technology,4,4200.0,Credit Card,9/2/2023,Mall of Istanbul,000-25-4513,True
I332574,C120463,Female,55,Clothing,2,600.16,Credit Card,16/04/2022,Kanyon,000-30-9255,True
I588832,C931195,Male,19,Cosmetics,1,40.66,Cash,31/10/2021,Istinye Park,000-62-7340,True
I702991,C446495,Female,33,Souvenir,4,46.92,Cash,18/02/2021,Metropol AVM,000-35-0255,False
I318474,C735662,Male,38,Clothing,3,900.24,Cash,28/04/2022,Metrocity,000-67-4143,False
I345061,C259607,Female,22,Toys,5,179.2,Cash,8/11/2022,Kanyon,000-60-8983,False
I143953,C202018,Male,40,Books,2,30.3,Cash,4/12/2022,Zorlu Center,000-59-3347,True
I305867,C731736,Male,39,Toys,4,143.36,Credit Card,13/12/2022,Zorlu Center,000-78-6184,False
I272589,C330139,Female,36,Clothing,1,300.08,Credit Card,17/01/2023,Istinye Park,000-47-6370,True
I100709,C156430,Female,40,Clothing,3,900.24,Debit Card,18/08/2021,Mall of Istanbul,000-19-0996,False
I242453,C584007,Female,58,Clothing,5,1500.4,Debit Card,10/9/2021,Emaar Square Mall,000-68-8986,True
I209771,C231335,Male,21,Food & Beverage,3,15.69,Debit Card,30/07/2021,Mall of Istanbul,000-98-1620,False
I303853,C107313,Female,18,Clothing,1,300.08,Cash,15/07/2021,Mall of Istanbul,000-31-7396,True
I126927,C117106,Female,36,Cosmetics,5,203.3,Cash,5/1/2022,Mall of Istanbul,000-68-9852,True
I117110,C157996,Female,67,Technology,5,5250.0,Credit Card,14/01/2023,Metropol AVM,000-42-2005,True
I129295,C170476,Female,56,Food & Beverage,1,5.23,Credit Card,25/11/2022,Metrocity,000-70-6955,True
I236321,C293373,Male,39,Clothing,3,900.24,Debit Card,8/10/2022,Metrocity,000-51-5241,True
I200561,C310559,Female,21,Cosmetics,5,203.3,Credit Card,8/10/2021,Istinye Park,000-75-9054,False
I184186,C337892,Male,44,Technology,4,4200.0,Credit Card,4/6/2022,Mall of Istanbul,000-75-2138,False
I379112,C334151,Female,52,Shoes,3,1800.51,Credit Card,2/11/2022,Mall of Istanbul,000-38-9821,False
I143967,C142058,Female,63,Cosmetics,3,121.98,Debit Card,6/3/2023,Istinye Park,000-18-6706,False
I120359,C263230,Male,68,Food & Beverage,2,10.46,Credit Card,7/12/2021,Mall of Istanbul,000-28-7906,False
I333985,C244928,Female,47,Shoes,1,600.17,Debit Card,16/10/2022,Metrocity,000-14-4813,True
I262197,C177057,Female,45,Clothing,5,1500.4,Debit Card,30/03/2022,Viaport Outlet,000-89-1650,False
I208466,C413016,Male,45,Cosmetics,1,40.66,Credit Card,12/6/2021,Kanyon,000-46-1949,True
I102451,C127080,Female,18,Cosmetics,4,162.64,Credit Card,24/01/2021,Istinye Park,000-76-5949,False
I182277,C231830,Male,22,Clothing,4,1200.32,Credit Card,18/10/2022,Metrocity,000-63-2094,True
I840647,C201343,Female,27,Toys,3,107.52,Credit Card,24/01/2021,Mall of Istanbul,000-40-3881,True
I176588,C121992,Male,40,Clothing,5,1500.4,Debit Card,27/09/2021,Metrocity,000-36-8714,True
I225114,C221106,Female,44,Souvenir,5,58.65,Credit Card,22/01/2023,Emaar Square Mall,000-96-3877,False
I232717,C844927,Female,28,Souvenir,4,46.92,Cash,18/08/2022,Kanyon,000-24-6576,True
I242360,C124513,Female,34,Clothing,1,300.08,Credit Card,24/08/2021,Kanyon,000-73-2942,False
I432796,C301460,Female,40,Clothing,2,600.16,Credit Card,14/02/2021,Mall of Istanbul,000-84-0768,False
I145946,C693854,Female,54,Food & Beverage,1,5.23,Credit Card,5/10/2022,Forum Istanbul,000-14-3844,False
I246749,C132840,Female,63,Cosmetics,4,162.64,Cash,9/2/2023,Cevahir AVM,000-67-2302,False
I204442,C265452,Female,30,Food & Beverage,5,26.15,Credit Card,19/10/2022,Mall of Istanbul,000-97-5026,False
I340868,C246227,Male,18,Food & Beverage,2,10.46,Cash,22/10/2021,Metrocity,000-92-8049,True
I339992,C552665,Male,26,Clothing,1,300.08,Cash,26/12/2022,Istinye Park,000-17-9578,False
I678917,C837399,Male,58,Clothing,2,600.16,Cash,3/1/2023,Mall of Istanbul,000-94-4164,False
I291216,C153886,Female,24,Clothing,1,300.08,Cash,15/07/2021,Kanyon,000-25-5861,False
I117641,C903626,Male,25,Clothing,5,1500.4,Debit Card,8/3/2023,Mall of Istanbul,000-21-3204,True
I200457,C230748,Female,26,Technology,1,1050.0,Cash,2/3/2021,Forum Istanbul,000-16-8002,False
I150272,C396081,Female,52,Clothing,1,300.08,Credit Card,18/08/2021,Mall of Istanbul,000-48-5360,False
I101822,C178709,Female,53,Food & Beverage,4,20.92,Debit Card,4/7/2022,Istinye Park,000-56-2410,True
I496629,C157990,Female,52,Technology,5,5250.0,Debit Card,14/09/2021,Kanyon,000-86-0566,False
I256315,C206609,Female,40,Toys,3,107.52,Debit Card,25/01/2023,Mall of Istanbul,000-91-0131,False
I306587,C912371,Male,28,Food & Beverage,2,10.46,Credit Card,4/11/2022,Istinye Park,000-35-5746,True
I346261,C143585,Female,36,Food & Beverage,1,5.23,Cash,13/08/2021,Kanyon,000-88-2769,False
I160094,C249357,Female,35,Technology,5,5250.0,Cash,26/11/2022,Kanyon,000-91-0330,True
I304305,C142632,Female,21,Clothing,2,600.16,Cash,21/02/2023,Mall of Istanbul,000-56-7834,False
I296571,C143715,Male,33,Clothing,4,1200.32,Cash,14/05/2022,Kanyon,000-92-0558,False
I122307,C267587,Female,36,Technology,1,1050.0,Credit Card,16/11/2022,Mall of Istanbul,000-80-3218,True
I123349,C898308,Male,45,Clothing,4,1200.32,Credit Card,7/2/2023,Kanyon,000-84-2153,True
I252249,C401409,Male,63,Clothing,4,1200.32,Cash,12/9/2021,Emaar Square Mall,000-94-2543,True
I159030,C267132,Female,22,Clothing,5,1500.4,Cash,1/11/2021,Metrocity,000-63-3966,False
I145762,C274758,Female,46,Cosmetics,3,121.98,Cash,9/2/2021,Mall of Istanbul,000-10-3371,True
I224559,C218704,Male,49,Cosmetics,4,162.64,Cash,2/7/2022,Mall of Istanbul,000-16-8137,True
I158506,C221259,Male,66,Shoes,1,600.17,Credit Card,26/07/2022,Mall of Istanbul,000-74-3835,False
I122592,C295610,Female,51,Shoes,3,1800.51,Credit Card,4/8/2021,Metrocity,000-90-8142,False
I556932,C252356,Female,34,Food & Beverage,1,5.23,Cash,13/08/2021,Mall of Istanbul,000-18-6708,True
I134984,C272338,Female,56,Toys,5,179.2,Debit Card,26/07/2022,Mall of Istanbul,000-43-2417,False
I331133,C307663,Female,21,Food & Beverage,4,20.92,Cash,5/10/2021,Istinye Park,000-87-4512,True
I664578,C231675,Male,18,Food & Beverage,3,15.69,Cash,26/01/2022,Forum Istanbul,000-61-1654,True
I820382,C229442,Female,25,Food & Beverage,3,15.69,Cash,26/02/2023,Kanyon,000-28-5782,True
I268334,C143661,Male,60,Clothing,1,300.08,Cash,29/12/2021,Emaar Square Mall,000-92-8002,False
I720173,C214230,Female,28,Cosmetics,2,81.32,Debit Card,11/6/2021,Mall of Istanbul,000-88-8772,False
I121232,C263039,Female,18,Technology,4,4200.0,Cash,29/10/2021,Cevahir AVM,000-94-2012,False
I159469,C228684,Female,69,Food & Beverage,5,26.15,Cash,11/12/2022,Kanyon,000-98-2718,True
I253290,C166655,Male,41,Cosmetics,5,203.3,Credit Card,19/07/2022,Kanyon,000-34-3111,False
I257709,C285783,Female,38,Clothing,2,600.16,Credit Card,22/06/2021,Kanyon,000-25-6909,False
I112110,C166542,Male,29,Shoes,5,3000.85,Debit Card,23/02/2022,Mall of Istanbul,000-13-3263,True
I266578,C302937,Male,43,Food & Beverage,1,5.23,Cash,29/05/2021,Metrocity,000-16-8836,False
I145318,C595361,Male,32,Cosmetics,5,203.3,Credit Card,12/3/2022,Metropol AVM,000-88-9840,False
I303708,C877901,Female,37,Cosmetics,3,121.98,Credit Card,25/11/2022,Kanyon,000-33-6091,False
I124293,C285922,Male,29,Clothing,1,300.08,Debit Card,14/11/2022,Mall of Istanbul,000-61-3941,False
I267893,C371522,Male,34,Shoes,5,3000.85,Credit Card,2/11/2022,Kanyon,000-96-1307,True
I308910,C202647,Female,60,Food & Beverage,4,20.92,Cash,24/07/2022,Istinye Park,000-21-4782,True
I228600,C938473,Female,25,Clothing,4,1200.32,Cash,30/04/2022,Istinye Park,000-12-2786,False
I134500,C365896,Female,28,Clothing,3,900.24,Cash,15/01/2021,Metrocity,000-22-5729,False
I128844,C133284,Female,57,Toys,3,107.52,Credit Card,8/6/2022,Viaport Outlet,000-36-0817,True
I215842,C292421,Female,32,Clothing,2,600.16,Cash,14/02/2021,Kanyon,000-75-0241,True
I307615,C234195,Male,36,Cosmetics,1,40.66,Credit Card,11/5/2021,Zorlu Center,000-46-0906,True
I145874,C177764,Male,66,Clothing,3,900.24,Cash,31/10/2021,Viaport Outlet,000-30-7520,False
I517311,C501562,Male,26,Food & Beverage,3,15.69,Cash,14/08/2022,Istinye Park,000-62-1181,True
I217093,C183294,Female,43,Cosmetics,5,203.3,Cash,18/02/2023,Istinye Park,000-69-8008,True
I674439,C138033,Female,62,Clothing,2,600.16,Credit Card,10/3/2021,Istinye Park,000-79-1660,False
I322999,C228381,Female,23,Cosmetics,4,162.64,Cash,5/11/2021,Viaport Outlet,000-31-8401,False
I268033,C260000,Female,68,Food & Beverage,5,26.15,Credit Card,4/1/2021,Kanyon,000-85-4094,False
I308708,C223467,Female,23,Clothing,1,300.08,Credit Card,27/07/2022,Emaar Square Mall,000-41-2163,True
I297085,C777808,Male,38,Clothing,4,1200.32,Credit Card,2/12/2021,Metropol AVM,000-38-4516,False
I309990,C229058,Female,24,Clothing,1,300.08,Cash,18/04/2022,Mall of Istanbul,000-57-4203,True
I157954,C241461,Female,33,Shoes,5,3000.85,Credit Card,25/02/2021,Zorlu Center,000-27-2391,True
I857134,C151689,Female,58,Clothing,5,1500.4,Debit Card,3/3/2022,Metrocity,000-36-1397,False
I115623,C532503,Male,33,Clothing,1,300.08,Cash,14/09/2021,Zorlu Center,000-71-8181,False
I204911,C202142,Male,24,Clothing,5,1500.4,Cash,19/01/2022,Kanyon,000-76-1798,False
